Date,Open,High,Low,Close,Adj Close,Volume
1981-08-31,0.089844,0.097656,0.089844,0.090960,0.071763,150080000
1981-09-07,0.088728,0.089286,0.087612,0.087612,0.069122,108326400
1981-09-14,0.085379,0.085379,0.078683,0.079241,0.062518,112246400
1981-09-21,0.079799,0.080357,0.063616,0.063616,0.050190,177564800
1981-09-28,0.064174,0.074219,0.064174,0.073661,0.058115,342585600
1981-10-05,0.075893,0.084263,0.075335,0.083147,0.065600,195910400
1981-10-12,0.085938,0.087054,0.080915,0.081473,0.064279,168425600
1981-10-19,0.083147,0.088170,0.083147,0.084821,0.066920,193401600
1981-10-26,0.084821,0.089844,0.084821,0.089286,0.070442,240262400
1981-11-02,0.089286,0.089844,0.079799,0.080357,0.063398,137065600
1981-11-09,0.081473,0.087612,0.080915,0.080915,0.063838,125507200
1981-11-16,0.080357,0.085379,0.079799,0.084821,0.066920,165222400
1981-11-23,0.082031,0.084821,0.080357,0.084263,0.066480,134915200
1981-11-30,0.083705,0.085379,0.082589,0.084821,0.066920,242502400
1981-12-07,0.085379,0.085938,0.083705,0.083705,0.066040,257689600
1981-12-14,0.082031,0.102679,0.080915,0.102121,0.080569,245190400
1981-12-21,0.098214,0.099888,0.097098,0.097656,0.077046,168044800
1981-12-28,0.094308,0.099330,0.093192,0.098772,0.077927,147660800
1982-01-04,0.098772,0.098772,0.084821,0.088728,0.070002,299824000
1982-01-11,0.083705,0.090402,0.079799,0.089286,0.070442,207424000
1982-01-18,0.090960,0.093192,0.088728,0.092634,0.073084,166924800
1982-01-25,0.090402,0.091518,0.086496,0.090960,0.071763,190041600
1982-02-01,0.090960,0.091518,0.088170,0.088170,0.069562,186614400
1982-02-08,0.083147,0.084263,0.082589,0.083705,0.066040,172569600
1982-02-15,0.082589,0.084821,0.082031,0.083705,0.066040,101875200
1982-02-22,0.083147,0.083147,0.081473,0.081473,0.064279,147347200
1982-03-01,0.082031,0.082589,0.074219,0.074219,0.058555,177452800
1982-03-08,0.073661,0.074219,0.068080,0.068080,0.053712,243712000
1982-03-15,0.068080,0.074777,0.063058,0.074219,0.058555,271152000
1982-03-22,0.079799,0.080357,0.072545,0.072545,0.057235,311651200
1982-03-29,0.074219,0.079799,0.074219,0.079241,0.062518,339651200
1982-04-05,0.079241,0.079799,0.077567,0.078125,0.061637,211321600
1982-04-12,0.078125,0.078683,0.071429,0.075335,0.059436,511526400
1982-04-19,0.074777,0.074777,0.068638,0.068638,0.054153,295747200
1982-04-26,0.070313,0.070871,0.065290,0.065848,0.051951,587059200
1982-05-03,0.068080,0.073103,0.068080,0.072545,0.057235,370809600
1982-05-10,0.071987,0.071987,0.065290,0.065290,0.051511,355824000
1982-05-17,0.064732,0.064732,0.062500,0.063616,0.050190,339987200
1982-05-24,0.064174,0.064732,0.062500,0.062500,0.049310,177273600
1982-05-31,0.061942,0.063058,0.058594,0.058594,0.046228,157942400
1982-06-07,0.058594,0.060268,0.056920,0.059710,0.047108,191452800
1982-06-14,0.059710,0.060268,0.057478,0.057478,0.045347,155971200
1982-06-21,0.057478,0.062500,0.057478,0.059152,0.046668,169680000
1982-06-28,0.059152,0.059152,0.053571,0.053571,0.042266,242435200
1982-07-05,0.051897,0.051897,0.049107,0.050781,0.040064,410816000
1982-07-12,0.051897,0.059710,0.051897,0.059152,0.046668,391686400
1982-07-19,0.059710,0.064732,0.059710,0.063058,0.049750,258697600
1982-07-26,0.060826,0.060826,0.057478,0.060268,0.047549,243174400
1982-08-02,0.061942,0.062500,0.054688,0.054688,0.043146,434716800
1982-08-09,0.055246,0.059710,0.055246,0.058594,0.046228,294828800
1982-08-16,0.059710,0.066406,0.059710,0.065848,0.051951,313689600
1982-08-23,0.068638,0.079799,0.068638,0.075335,0.059436,891766400
1982-08-30,0.076451,0.082589,0.076451,0.082031,0.064719,483526400
1982-09-06,0.078125,0.081473,0.077567,0.080915,0.063838,273369600
1982-09-13,0.081473,0.084821,0.079241,0.079241,0.062518,366553600
1982-09-20,0.079799,0.084263,0.079799,0.080915,0.063838,497190400
1982-09-27,0.080915,0.083705,0.080915,0.082589,0.065159,310172800
1982-10-04,0.082589,0.105469,0.080357,0.104911,0.082770,910313600
1982-10-11,0.104911,0.110491,0.101004,0.102679,0.081009,1094800000
1982-10-18,0.102679,0.119420,0.102679,0.115513,0.091135,848489600
1982-10-25,0.115513,0.116071,0.103795,0.113281,0.089374,879648000
1982-11-01,0.113281,0.142299,0.112165,0.134487,0.106104,1120918400
1982-11-08,0.134487,0.151786,0.128348,0.144531,0.114029,756022400
1982-11-15,0.144531,0.146205,0.133371,0.137835,0.108746,700739200
1982-11-22,0.137835,0.137835,0.125558,0.129464,0.102142,365478400
1982-11-29,0.129464,0.150670,0.125000,0.141741,0.111827,628297600
1982-12-06,0.141741,0.155692,0.128906,0.130580,0.103022,788323200
1982-12-13,0.129464,0.135603,0.123326,0.134487,0.106104,718121600
1982-12-20,0.134487,0.142857,0.131696,0.142857,0.112708,337926400
1982-12-27,0.142857,0.150670,0.132254,0.133371,0.105223,462470400
1983-01-03,0.133371,0.136161,0.122768,0.122768,0.096858,747936000
1983-01-10,0.122768,0.147321,0.121652,0.147321,0.116230,720630400
1983-01-17,0.147321,0.174107,0.145089,0.166853,0.131639,1734745600
1983-01-24,0.166853,0.187500,0.154576,0.183036,0.144407,1187715200
1983-01-31,0.183036,0.202567,0.179129,0.196429,0.154974,1132902400
1983-02-07,0.196429,0.210938,0.181920,0.207589,0.163779,932108800
1983-02-14,0.207589,0.208147,0.190290,0.202567,0.159816,608988800
1983-02-21,0.203683,0.217076,0.203683,0.208705,0.164659,535001600
1983-02-28,0.208705,0.210938,0.193080,0.199219,0.157175,661852800
1983-03-07,0.199219,0.199777,0.184710,0.189174,0.149250,773024000
1983-03-14,0.188616,0.194196,0.179129,0.191964,0.151451,488185600
1983-03-21,0.191964,0.201451,0.188616,0.192522,0.151892,506307200
1983-03-28,0.191964,0.198661,0.186384,0.188616,0.148810,351254400
1983-04-04,0.188616,0.188616,0.172433,0.175781,0.138684,759248000
1983-04-11,0.175781,0.205915,0.172991,0.204241,0.161137,845667200
1983-04-18,0.205357,0.235491,0.205357,0.227679,0.179628,1035014400
1983-04-25,0.227679,0.229353,0.215960,0.225446,0.177867,698902400
1983-05-02,0.225446,0.248884,0.212612,0.246094,0.194157,572835200
1983-05-09,0.246094,0.247210,0.233817,0.237165,0.187113,323724800
1983-05-16,0.237165,0.254464,0.228237,0.253906,0.200321,596937600
1983-05-23,0.253906,0.272321,0.248884,0.265067,0.209126,545372800
1983-05-30,0.264509,0.275112,0.252790,0.273996,0.216170,287593600
1983-06-06,0.273996,0.282366,0.260603,0.264509,0.208686,378537600
1983-06-13,0.264509,0.265067,0.237723,0.250558,0.197679,722086400
1983-06-20,0.250558,0.252232,0.233817,0.237723,0.187553,587641600
1983-06-27,0.237723,0.237723,0.204241,0.219866,0.173465,1049417600
1983-07-04,0.219866,0.220424,0.205357,0.206473,0.162898,337590400
1983-07-11,0.206473,0.215402,0.196987,0.198103,0.156294,459984000
1983-07-18,0.198103,0.207031,0.181920,0.195313,0.154093,991468800
1983-07-25,0.195313,0.195313,0.151228,0.155692,0.122834,1136531200
1983-08-01,0.155692,0.162388,0.141741,0.151228,0.119312,881462400
1983-08-08,0.151228,0.155692,0.147879,0.149554,0.117991,553974400
1983-08-15,0.149554,0.155134,0.146205,0.150670,0.118872,478419200
1983-08-22,0.150670,0.152344,0.133929,0.137835,0.108746,575209600
1983-08-29,0.137835,0.171875,0.133929,0.169643,0.133841,919945600
1983-09-05,0.172991,0.177455,0.136161,0.136719,0.107865,1086288000
1983-09-12,0.136719,0.146205,0.130022,0.131138,0.103462,1036604800
1983-09-19,0.131138,0.149554,0.099330,0.108259,0.085412,3511222400
1983-09-26,0.108817,0.115513,0.098772,0.103237,0.081449,1960022400
1983-10-03,0.103237,0.106027,0.089844,0.090960,0.071763,992454400
1983-10-10,0.089844,0.107143,0.082031,0.101563,0.080128,1942281600
1983-10-17,0.101563,0.101563,0.084263,0.088728,0.070002,1178172800
1983-10-24,0.088728,0.097656,0.079799,0.093192,0.073524,735795200
1983-10-31,0.094308,0.107701,0.093750,0.094308,0.074405,1136777600
1983-11-07,0.094308,0.096540,0.077009,0.089286,0.070442,2065212800
1983-11-14,0.089286,0.093192,0.084821,0.092076,0.072644,499475200
1983-11-21,0.092076,0.097098,0.089286,0.091518,0.072204,361849600
1983-11-28,0.091518,0.095982,0.088170,0.088728,0.070002,394060800
1983-12-05,0.088728,0.098772,0.088170,0.096540,0.076166,406694400
1983-12-12,0.096540,0.111607,0.093750,0.110491,0.087173,966044800
1983-12-19,0.110491,0.111607,0.102679,0.109933,0.086732,702240000
1983-12-26,0.109933,0.112723,0.108259,0.108817,0.085852,419596800
1984-01-02,0.108817,0.129464,0.108817,0.123884,0.097739,917011200
1984-01-09,0.123884,0.127232,0.113281,0.121652,0.095978,795961600
1984-01-16,0.121652,0.131696,0.121094,0.127790,0.100821,798224000
1984-01-23,0.127790,0.130022,0.114397,0.116629,0.092016,1225056000
1984-01-30,0.116629,0.118862,0.103237,0.109375,0.086292,1066083200
1984-02-06,0.109375,0.111607,0.099888,0.108817,0.085852,910268800
1984-02-13,0.108817,0.119420,0.106585,0.111607,0.088053,755507200
1984-02-20,0.111607,0.123326,0.111049,0.121094,0.095538,576531200
1984-02-27,0.121094,0.125000,0.112165,0.121652,0.095978,749145600
1984-03-05,0.121652,0.122210,0.112165,0.117746,0.092896,465001600
1984-03-12,0.118304,0.123884,0.117746,0.118862,0.093777,517507200
1984-03-19,0.118304,0.119420,0.111607,0.113839,0.089814,343100800
1984-03-26,0.113839,0.116629,0.109375,0.110491,0.087173,316668800
1984-04-02,0.110491,0.112723,0.102679,0.104911,0.082770,374841600
1984-04-09,0.104911,0.117746,0.104911,0.114955,0.090695,363753600
1984-04-16,0.114955,0.126674,0.112165,0.126116,0.099500,724147200
1984-04-23,0.126116,0.137277,0.122210,0.134487,0.106104,1460816000
1984-04-30,0.134487,0.149554,0.133371,0.134487,0.106104,1604848000
1984-05-07,0.134487,0.153460,0.133371,0.143973,0.113588,1256438400
1984-05-14,0.143415,0.143415,0.128348,0.132813,0.104783,887129600
1984-05-21,0.132813,0.143973,0.128906,0.131696,0.103903,1218694400
1984-05-28,0.131696,0.135603,0.125000,0.135603,0.106985,884016000
1984-06-04,0.135603,0.137277,0.123884,0.127790,0.100821,849699200
1984-06-11,0.127790,0.133371,0.126116,0.129464,0.102142,507830400
1984-06-18,0.129464,0.136719,0.126674,0.127790,0.100821,621577600
1984-06-25,0.127790,0.128906,0.108259,0.118304,0.093336,953724800
1984-07-02,0.118304,0.118862,0.108259,0.112165,0.088493,527564800
1984-07-09,0.112165,0.121652,0.110491,0.117746,0.092896,788704000
1984-07-16,0.117746,0.117746,0.111607,0.113281,0.089374,502947200
1984-07-23,0.113281,0.123326,0.109375,0.121094,0.095538,691017600
1984-07-30,0.121094,0.122768,0.107143,0.122210,0.096418,1532137600
1984-08-06,0.122210,0.137835,0.121652,0.127232,0.100381,1908681600
1984-08-13,0.127232,0.135045,0.121094,0.122768,0.096858,893155200
1984-08-20,0.122768,0.130580,0.118862,0.125558,0.099060,692720000
1984-08-27,0.125558,0.126674,0.116629,0.118304,0.093336,409763200
1984-09-03,0.118304,0.119978,0.116071,0.118304,0.093336,437830400
1984-09-10,0.118304,0.127232,0.115513,0.124442,0.098179,804339200
1984-09-17,0.127790,0.129464,0.118304,0.119978,0.094657,562352000
1984-09-24,0.119978,0.121652,0.109933,0.112165,0.088493,696102400
1984-10-01,0.111607,0.114397,0.109375,0.111049,0.087613,559507200
1984-10-08,0.111049,0.111607,0.100446,0.101563,0.080128,985644800
1984-10-15,0.107143,0.122210,0.106585,0.114397,0.090254,1091216000
1984-10-22,0.114397,0.118304,0.109375,0.109933,0.086732,741216000
1984-10-29,0.110491,0.112723,0.110491,0.111049,0.087613,260198400
1984-11-05,0.111049,0.117746,0.102679,0.103795,0.081889,944496000
1984-11-12,0.107701,0.109933,0.103237,0.103795,0.081889,616627200
1984-11-19,0.103795,0.107701,0.097656,0.106027,0.083650,812044800
1984-11-26,0.107143,0.118304,0.107143,0.110491,0.087173,922163200
1984-12-03,0.110491,0.126674,0.108817,0.121652,0.095978,1293084800
1984-12-10,0.121652,0.121652,0.113839,0.117746,0.092896,508323200
1984-12-17,0.120536,0.128348,0.119420,0.120536,0.095097,1047043200
1984-12-24,0.122768,0.128906,0.122768,0.128348,0.101261,398809600
1984-12-31,0.130022,0.130580,0.124442,0.126674,0.099940,686940800
1985-01-07,0.126674,0.135045,0.125000,0.132813,0.104783,960870400
1985-01-14,0.136719,0.138951,0.125000,0.127790,0.100821,1625478400
1985-01-21,0.130580,0.135045,0.126674,0.132254,0.104343,1896294400
1985-01-28,0.135045,0.136719,0.126674,0.127790,0.100821,1542329600
1985-02-04,0.130580,0.135603,0.130580,0.133371,0.105223,980000000
1985-02-11,0.136161,0.137277,0.122210,0.125000,0.098619,1700944000
1985-02-18,0.124442,0.124442,0.117746,0.123326,0.097299,904556800
1985-02-25,0.123326,0.123884,0.107143,0.111049,0.087613,1257580800
1985-03-04,0.112723,0.116071,0.092634,0.095982,0.075726,1685017600
1985-03-11,0.099330,0.103795,0.096540,0.101004,0.079688,1179584000
1985-03-18,0.102121,0.103237,0.098214,0.099330,0.078367,944025600
1985-03-25,0.099330,0.101563,0.096540,0.098772,0.077927,559529600
1985-04-01,0.098772,0.101004,0.092076,0.093192,0.073524,746009600
1985-04-08,0.093192,0.098214,0.087612,0.093192,0.073524,908745600
1985-04-15,0.095424,0.102679,0.095424,0.100446,0.079248,549180800
1985-04-22,0.100446,0.101004,0.096540,0.097656,0.077046,507158400
1985-04-29,0.097656,0.098214,0.085938,0.089286,0.070442,702172800
1985-05-06,0.089286,0.091518,0.088170,0.090402,0.071323,571289600
1985-05-13,0.090402,0.098772,0.088170,0.097098,0.076606,781804800
1985-05-20,0.097098,0.099330,0.080915,0.080915,0.063838,1298931200
1985-05-27,0.079799,0.080357,0.075335,0.077567,0.061197,1441865600
1985-06-03,0.075893,0.079241,0.071429,0.073103,0.057675,2010780800
1985-06-10,0.073103,0.073661,0.065848,0.065848,0.051951,1810032000
1985-06-17,0.066406,0.073661,0.066406,0.071987,0.056794,1030489600
1985-06-24,0.077009,0.082589,0.077009,0.080357,0.063398,960086400
1985-07-01,0.080915,0.081473,0.077009,0.078683,0.062077,286249600
1985-07-08,0.078683,0.080915,0.078683,0.079799,0.062958,458102400
1985-07-15,0.079799,0.081473,0.077009,0.077567,0.061197,633203200
1985-07-22,0.077567,0.077567,0.072545,0.074219,0.058555,975318400
1985-07-29,0.074219,0.074219,0.070313,0.070313,0.055473,396704000
1985-08-05,0.070313,0.071429,0.066406,0.068080,0.053712,515872000
1985-08-12,0.068080,0.069196,0.064732,0.065290,0.051511,576217600
1985-08-19,0.066964,0.068080,0.065848,0.065848,0.051951,359161600
1985-08-26,0.067522,0.068638,0.066406,0.066964,0.052832,218512000
1985-09-02,0.066964,0.067522,0.065848,0.066964,0.052832,210627200
1985-09-09,0.068080,0.071987,0.068080,0.070313,0.055473,522883200
1985-09-16,0.070313,0.076451,0.068080,0.074777,0.058996,662368000
1985-09-23,0.075335,0.077009,0.070871,0.070871,0.055914,364922400
1985-09-30,0.070871,0.071429,0.066964,0.066964,0.052832,264947200
1985-10-07,0.066964,0.072545,0.066964,0.071429,0.056354,641760000
1985-10-14,0.074219,0.085379,0.074219,0.079241,0.062518,1316134400
1985-10-21,0.079241,0.084263,0.077009,0.080357,0.063398,1027712000
1985-10-28,0.080357,0.085938,0.079799,0.083147,0.065600,664563200
1985-11-04,0.083705,0.092634,0.083147,0.091518,0.072204,1074976000
1985-11-11,0.091518,0.092634,0.086496,0.088728,0.070002,675068800
1985-11-18,0.088728,0.089286,0.084263,0.084821,0.066920,489664000
1985-11-25,0.084821,0.089844,0.084821,0.089844,0.070883,552406400
1985-12-02,0.089844,0.092634,0.087612,0.088170,0.069562,610982400
1985-12-09,0.088170,0.090402,0.085938,0.089286,0.070442,954800000
1985-12-16,0.089286,0.102121,0.089286,0.099888,0.078808,1433936000
1985-12-23,0.099888,0.101004,0.096540,0.099888,0.078808,376566400
1985-12-30,0.099888,0.101004,0.097098,0.099888,0.078808,554512000
1986-01-06,0.099888,0.104911,0.097656,0.101563,0.080128,1863657600
1986-01-13,0.101563,0.110491,0.100446,0.107143,0.084531,1791753600
1986-01-20,0.107143,0.107701,0.099888,0.101004,0.079688,690771200
1986-01-27,0.101004,0.108817,0.098214,0.103237,0.081449,1586032000
1986-02-03,0.103237,0.108817,0.102121,0.107143,0.084531,1070988800
1986-02-10,0.107143,0.109375,0.104911,0.106027,0.083650,645254400
1986-02-17,0.106027,0.114955,0.103795,0.112723,0.088934,834780800
1986-02-24,0.112723,0.119420,0.111049,0.111607,0.088053,869836800
1986-03-03,0.111607,0.114955,0.108259,0.110491,0.087173,572476800
1986-03-10,0.110491,0.117188,0.108817,0.116629,0.092016,765049600
1986-03-17,0.116071,0.132254,0.113281,0.123326,0.097299,1722470400
1986-03-24,0.123326,0.129464,0.117746,0.126116,0.099500,1016534400
1986-03-31,0.126116,0.127232,0.117188,0.119420,0.094217,1072848000
1986-04-07,0.119420,0.123884,0.117188,0.120536,0.095097,634323200
1986-04-14,0.120536,0.133371,0.119420,0.132813,0.104783,944966400
1986-04-21,0.133371,0.145647,0.131138,0.143973,0.113588,1582336000
1986-04-28,0.143973,0.146205,0.119978,0.136161,0.107425,767536000
1986-05-05,0.136161,0.150112,0.136161,0.148996,0.117551,1022537600
1986-05-12,0.148996,0.166853,0.148438,0.160714,0.126796,1896966400
1986-05-19,0.160714,0.167411,0.152902,0.165179,0.130319,1162380800
1986-05-26,0.165179,0.167411,0.162388,0.165179,0.130319,520643200
1986-06-02,0.165179,0.174665,0.164063,0.168527,0.132960,1151046400
1986-06-09,0.168527,0.169085,0.156808,0.162388,0.128117,952873600
1986-06-16,0.162388,0.164621,0.145089,0.160714,0.126796,1331254400
1986-06-23,0.160714,0.164063,0.153460,0.160156,0.126356,557424000
1986-06-30,0.160156,0.168527,0.155134,0.167969,0.132520,484489600
1986-07-07,0.167969,0.168527,0.151786,0.165737,0.130759,1253190400
1986-07-14,0.165737,0.166853,0.139509,0.141741,0.111827,1635200000
1986-07-21,0.147321,0.154576,0.146205,0.151786,0.119752,1009680000
1986-07-28,0.151228,0.151786,0.133929,0.140067,0.110507,1529920000
1986-08-04,0.140067,0.145647,0.136719,0.141183,0.111387,716800000
1986-08-11,0.142299,0.165179,0.141741,0.159598,0.125916,1250211200
1986-08-18,0.159598,0.163504,0.154576,0.161830,0.127677,766819200
1986-08-25,0.162946,0.169643,0.161830,0.165179,0.130319,759606400
1986-09-01,0.165737,0.165737,0.152344,0.156808,0.123715,647740800
1986-09-08,0.156250,0.160714,0.141741,0.141741,0.111827,715478400
1986-09-15,0.143973,0.156808,0.142857,0.150112,0.118431,812627200
1986-09-22,0.149554,0.162388,0.149554,0.152902,0.120633,1012614400
1986-09-29,0.150112,0.155134,0.141183,0.150670,0.118872,761891200
1986-10-06,0.150670,0.152902,0.143973,0.148438,0.117111,470556800
1986-10-13,0.147879,0.157366,0.146205,0.150112,0.118431,792064000
1986-10-20,0.149554,0.150112,0.143973,0.147321,0.116230,555654400
1986-10-27,0.149554,0.155692,0.147321,0.154576,0.121954,793609600
1986-11-03,0.155134,0.165737,0.151228,0.159598,0.125916,1497865600
1986-11-10,0.160156,0.163504,0.155692,0.157366,0.124155,559686400
1986-11-17,0.157366,0.165179,0.154018,0.160714,0.126796,1196540800
1986-11-24,0.161830,0.184152,0.160714,0.178571,0.140885,1952070400
1986-12-01,0.178571,0.195313,0.174665,0.195313,0.154093,1583680000
1986-12-08,0.194754,0.195871,0.183594,0.184152,0.145288,1300118400
1986-12-15,0.183036,0.189732,0.180246,0.188058,0.148369,886256000
1986-12-22,0.187500,0.189732,0.183036,0.183036,0.144407,594160000
1986-12-29,0.183036,0.185268,0.179129,0.182478,0.143967,519232000
1987-01-05,0.184152,0.204241,0.183036,0.202567,0.159816,1529920000
1987-01-12,0.203125,0.229353,0.198661,0.217634,0.171704,1902924800
1987-01-19,0.217634,0.248884,0.213728,0.224330,0.176987,2602880000
1987-01-26,0.223214,0.255580,0.220982,0.247768,0.195478,2112320000
1987-02-02,0.247768,0.250558,0.236049,0.241071,0.190195,1276777600
1987-02-09,0.236049,0.279018,0.230469,0.277344,0.218812,1887312000
1987-02-16,0.277344,0.300781,0.270647,0.273438,0.215730,1384566400
1987-02-23,0.271763,0.318638,0.266183,0.312500,0.246549,2067520000
1987-03-02,0.313616,0.314732,0.289063,0.300223,0.236863,1795897600
1987-03-09,0.296875,0.303571,0.283482,0.283482,0.223655,1218000000
1987-03-16,0.283482,0.311384,0.279018,0.304688,0.240385,1346889600
1987-03-23,0.303571,0.305804,0.289063,0.290179,0.228938,1065411200
1987-03-30,0.283482,0.320871,0.277902,0.320313,0.252712,2068102400
1987-04-06,0.319196,0.324777,0.301339,0.313616,0.247429,1234800000
1987-04-13,0.312500,0.327009,0.296875,0.319196,0.251832,1246537600
1987-04-20,0.319196,0.344866,0.310268,0.333705,0.263279,1544681600
1987-04-27,0.331473,0.357143,0.327009,0.357143,0.281770,1384880000
1987-05-04,0.354911,0.367188,0.348214,0.352679,0.278248,1025068800
1987-05-11,0.343750,0.354911,0.334821,0.349330,0.275606,1062924800
1987-05-18,0.349330,0.350446,0.323661,0.330915,0.261478,1041465600
1987-05-25,0.332589,0.359375,0.330357,0.352679,0.278675,576777600
1987-06-01,0.354911,0.354911,0.343750,0.347098,0.274265,676636800
1987-06-08,0.347098,0.358259,0.342634,0.352679,0.278675,702262400
1987-06-15,0.352679,0.379464,0.339286,0.366071,0.289257,1255520000
1987-06-22,0.368304,0.386161,0.357143,0.361607,0.285730,617332800
1987-06-29,0.361607,0.366071,0.354911,0.362723,0.286611,422172800
1987-07-06,0.363839,0.372768,0.325893,0.339286,0.268092,1027409600
1987-07-13,0.348214,0.399554,0.345982,0.386161,0.305131,970782400
1987-07-20,0.383929,0.388393,0.361607,0.379464,0.299840,488577600
1987-07-27,0.379464,0.383929,0.361607,0.368304,0.291021,407097600
1987-08-03,0.366071,0.421875,0.357143,0.415179,0.328060,718558400
1987-08-10,0.430804,0.448661,0.408482,0.437500,0.345698,811171200
1987-08-17,0.441964,0.479911,0.430804,0.473214,0.374405,765755200
1987-08-24,0.473214,0.477679,0.459821,0.464286,0.367340,673736000
1987-08-31,0.466518,0.493304,0.446429,0.450893,0.356744,811798400
1987-09-07,0.448661,0.495536,0.433036,0.486607,0.385001,598080000
1987-09-14,0.488839,0.493304,0.455357,0.462054,0.365574,492508800
1987-09-21,0.462054,0.517857,0.448661,0.513393,0.406194,825899200
1987-09-28,0.513393,0.524554,0.484375,0.522321,0.413258,710259200
1987-10-05,0.522321,0.533482,0.475446,0.483259,0.382352,870240000
1987-10-12,0.484375,0.488839,0.424107,0.430804,0.340849,1388800000
1987-10-19,0.430804,0.430804,0.291295,0.316964,0.250780,2162720000
1987-10-26,0.308036,0.383929,0.246652,0.344866,0.272856,1940960000
1987-11-02,0.345982,0.352679,0.305804,0.337054,0.266675,1178240000
1987-11-09,0.330357,0.357143,0.321429,0.332589,0.263143,1029280000
1987-11-16,0.337054,0.343750,0.296875,0.316964,0.250780,1152480000
1987-11-23,0.316964,0.337054,0.310268,0.312500,0.247785,457598400
1987-11-30,0.301339,0.308036,0.265625,0.274554,0.217696,1303680000
1987-12-07,0.276786,0.323661,0.276786,0.303571,0.240705,1036000000
1987-12-14,0.308036,0.368304,0.305804,0.361607,0.286722,1599360000
1987-12-21,0.361607,0.383929,0.359375,0.380580,0.301766,558264000
1987-12-28,0.377232,0.390625,0.352679,0.375000,0.297341,621600000
1988-01-04,0.381696,0.412946,0.352679,0.357143,0.283182,1607200000
1988-01-11,0.357143,0.401786,0.354911,0.382813,0.303536,1492960000
1988-01-18,0.383929,0.386161,0.341518,0.350446,0.277873,2020480000
1988-01-25,0.352679,0.372768,0.345982,0.370536,0.293802,1100960000
1988-02-01,0.372768,0.379464,0.343750,0.344866,0.273448,948640000
1988-02-08,0.343750,0.370536,0.337054,0.366071,0.290262,834400000
1988-02-15,0.366071,0.381696,0.357143,0.372768,0.296151,645164800
1988-02-22,0.370536,0.390625,0.368304,0.372768,0.296151,828262400
1988-02-29,0.372768,0.419643,0.370536,0.418527,0.332505,1258880000
1988-03-07,0.417411,0.426339,0.397321,0.408482,0.324525,820960000
1988-03-14,0.408482,0.415179,0.395089,0.399554,0.317431,931403200
1988-03-21,0.396205,0.398438,0.357143,0.358259,0.284624,1007339200
1988-03-28,0.357143,0.375000,0.345982,0.357143,0.283738,975520000
1988-04-04,0.354911,0.378348,0.343750,0.366071,0.290831,885920000
1988-04-11,0.372768,0.377232,0.343750,0.352679,0.280191,887040000
